date,Afluente_SN,a,b,Temp_C,Qobs_m3s,P_mm,PET_mm
1993/05/24,6.286,,,18.46,0.955,6.286,3.252
1993/05/25,6.286,,,18.46,0.975,6.286,3.252
1993/05/26,6.286,,,18.46,0.995,6.286,3.252
1993/05/27,6.286,,,18.46,1.015,6.286,3.252
1993/05/28,6.286,,,18.46,1.036,6.286,3.252
1993/05/29,6.286,,,18.46,1.056,6.286,3.252
1993/05/30,6.286,,,18.46,1.035,0.000,3.252
1993/05/31,0,,,18.46,1.015,0.000,3.252
1993/06/1,0,,,18.46,0.994,0.000,3.252
1993/06/2,0,,,18.46,0.974,0.000,3.252
1993/06/3,0,,,18.46,0.973,3.800,3.252
1993/06/4,3.8,,,18.46,0.954,0.000,3.252
1993/06/5,0,,,18.46,0.935,0.000,3.252
1993/06/6,0,,,18.46,0.916,0.000,3.252
1993/06/7,0,,,18.46,0.898,0.000,3.252
1993/06/8,0,,,18.46,0.880,0.000,3.252
1993/06/9,0,,,18.46,0.862,0.000,3.252
1993/06/10,0,,,18.46,0.845,0.000,3.252
1993/06/11,0,,,18.46,0.828,0.000,3.252
1993/06/12,0,,,18.46,0.812,0.000,3.252
1993/06/13,0,,,18.46,0.795,0.000,3.252
1993/06/14,0,,,18.46,0.779,0.000,3.252
1993/06/15,0,,,18.46,0.777,7.000,3.252
1993/06/16,7,,,18.46,0.761,0.000,3.252
1993/06/17,0,,,18.46,0.768,11.000,3.252
1993/06/18,11,,,18.46,0.779,9.000,3.252
1993/06/19,9,,,18.46,0.763,0.000,3.252
1993/06/20,0,,,18.46,0.748,0.000,3.252
1993/06/21,0,,,18.46,0.740,2.400,3.252
1993/06/22,2.4,,,18.46,0.725,0.000,3.252
1993/06/23,0,,,18.46,0.717,2.300,3.252
1993/06/24,2.3,,,18.46,0.702,0.000,3.252
1993/06/25,0,,,18.46,0.952,28.900,3.252
1993/06/26,28.9,,,18.46,0.738,0.000,3.252
1993/06/27,0,,,18.46,0.723,0.000,3.252
1993/06/28,0,,,18.46,0.708,0.000,3.252
1993/06/29,0,,,18.46,0.694,0.000,3.252
1993/06/30,0,,,18.46,5.274,40.800,3.252
1993/07/1,40.8,,,18.46,6.264,21.000,3.252
1993/07/2,21,,,18.46,0.778,0.000,3.252
1993/07/3,0,,,18.46,0.770,0.900,3.252
1993/07/4,0.9,,,18.46,0.764,1.100,3.252
1993/07/5,1.1,,,18.46,0.749,0.000,3.252
1993/07/6,0,,,18.46,0.734,0.000,3.252
1993/07/7,0,,,18.46,0.738,2.900,3.252
1993/07/8,2.9,,,18.46,0.729,0.900,3.252
1993/07/9,0.9,,,18.46,0.724,1.600,3.252
1993/07/10,1.6,,,18.46,0.709,0.000,3.252
1993/07/11,0,,,18.46,0.695,0.000,3.252
1993/07/12,0,,,18.46,0.681,0.000,3.252
1993/07/13,0,,,18.46,0.668,0.000,3.252
1993/07/14,0,,,18.46,0.654,0.000,3.252
1993/07/15,0,,,18.46,0.641,0.000,3.252
1993/07/16,0,,,18.46,0.628,0.000,3.252
1993/07/17,0,,,18.46,0.616,0.000,3.252
1993/07/18,0,,,18.46,0.647,15.000,3.252
1993/07/19,15,,,18.46,0.644,2.500,3.252
1993/07/20,2.5,,,18.46,0.641,2.500,3.252
1993/07/21,2.5,,,18.46,0.638,2.500,3.252
1993/07/22,2.5,,,18.46,0.635,2.500,3.252
1993/07/23,2.5,,,18.46,0.632,2.500,3.252
1993/07/24,2.5,,,18.46,0.629,2.500,3.252
1993/07/25,2.5,,,18.46,0.616,0.000,3.252
1993/07/26,0,,,18.46,0.604,0.000,3.252
1993/07/27,0,,,18.46,0.595,1.200,3.252
1993/07/28,1.2,,,18.46,0.645,21.000,3.252
1993/07/29,21,,,18.46,0.632,0.000,3.252
1993/07/30,0,,,18.46,0.642,5.000,3.252
1993/07/31,5,,,18.46,0.629,0.000,3.252
1993/08/1,0,,,18.46,0.616,0.000,3.252
1993/08/2,0,,,18.46,0.604,0.000,3.252
1993/08/3,0,,,18.46,0.592,0.000,3.252
1993/08/4,0,,,18.46,0.580,0.000,3.252
1993/08/5,0,,,18.46,0.568,0.000,3.252
1993/08/6,0,,,18.46,0.557,0.000,3.252
1993/08/7,0,,,18.46,1.596,33.400,3.252
1993/08/8,33.4,,,18.46,0.598,0.000,3.252
1993/08/9,0,,,18.46,0.603,3.100,3.252
1993/08/10,3.1,,,18.46,0.599,1.500,3.252
1993/08/11,1.5,,,18.46,0.587,0.000,3.252
1993/08/12,0,,,18.46,0.576,0.000,3.252
1993/08/13,0,,,18.46,0.564,0.000,3.252
1993/08/14,0,,,18.46,4.171,33.400,3.252
1993/08/15,33.4,,,18.46,0.645,5.400,3.252
1993/08/16,5.4,,,18.46,2.928,14.800,3.252
1993/08/17,14.8,,,18.46,0.683,0.000,3.252
1993/08/18,0,,,18.46,0.669,0.000,3.252
1993/08/19,0,,,18.46,0.656,0.000,3.252
1993/08/20,0,,,18.46,0.643,0.000,3.252
1993/08/21,0,,,18.46,0.644,2.400,3.252
1993/08/22,2.4,,,18.46,0.635,0.700,3.252
1993/08/23,0.7,,,18.46,0.666,8.100,3.252
1993/08/24,8.1,,,18.46,0.675,3.900,3.252
1993/08/25,3.9,,,18.46,0.702,7.200,3.252
1993/08/26,7.2,,,18.46,0.701,2.200,3.252
1993/08/27,2.2,,,18.46,0.705,3.100,3.252
1993/08/28,3.1,,,18.46,0.691,0.000,3.252
1993/08/29,0,,,18.46,0.677,0.000,3.252
1993/08/30,0,,,18.46,0.663,0.000,3.252
1993/08/31,0,,,18.46,0.665,3.400,3.252
1993/09/1,3.4,,,18.46,0.652,0.000,3.252
1993/09/2,0,,,18.46,1.402,19.700,3.252
1993/09/3,19.7,,,18.46,1.816,15.000,3.252
1993/09/4,15,,,18.46,9.497,35.500,3.252
1993/09/5,35.5,,,18.46,0.850,6.600,3.252
1993/09/6,6.6,,,18.46,0.833,0.000,3.252
1993/09/7,0,,,18.46,2.196,10.500,3.252
1993/09/8,10.5,,,18.46,0.943,7.400,3.252
1993/09/9,7.4,,,18.46,0.910,0.200,3.252
1993/09/10,0.2,,,18.46,8.670,27.200,3.252
1993/09/11,27.2,,,18.46,20.645,47.800,3.252
1993/09/12,47.8,,,18.46,3.552,9.800,3.252
1993/09/13,9.8,,,18.46,14.181,29.300,3.252
1993/09/14,29.3,,,18.46,12.509,25.790,3.252
1993/09/15,25.79,,,18.46,1.109,0.000,3.252
1993/09/16,0,,,18.46,1.087,0.000,3.252
1993/09/17,0,,,18.46,1.068,0.200,3.252
1993/09/18,0.2,,,18.46,1.049,0.300,3.252
1993/09/19,0.3,,,18.46,1.868,9.300,3.252
1993/09/20,9.3,,,18.46,1.077,0.700,3.252
1993/09/21,0.7,,,18.46,1.095,4.900,3.252
1993/09/22,4.9,,,18.46,1.111,4.900,3.252
1993/09/23,4.9,,,18.46,1.089,0.000,3.252
1993/09/24,0,,,18.46,1.067,0.000,3.252
1993/09/25,0,,,18.46,1.046,0.000,3.252
1993/09/26,0,,,18.46,1.797,12.800,3.252
1993/09/27,12.8,,,18.46,2.165,12.400,3.252
1993/09/28,12.4,,,18.46,1.117,1.000,3.252
1993/09/29,1,,,18.46,1.129,4.900,3.252
1993/09/30,4.9,,,18.46,1.770,11.100,3.252
1993/10/1,11.1,,,18.46,1.147,0.000,3.252
1993/10/2,0,,,18.46,1.138,2.000,3.252
1993/10/3,2,,,18.46,1.115,0.000,3.252
1993/10/4,0,,,18.46,1.093,0.000,3.252
1993/10/5,0,,,18.46,1.071,0.000,3.252
1993/10/6,0,,,18.46,1.086,7.100,3.252
1993/10/7,7.1,,,18.46,1.106,7.700,3.252
1993/10/8,7.7,,,18.46,3.463,19.300,3.252
1993/10/9,19.3,,,18.46,1.136,1.500,3.252
1993/10/10,1.5,,,18.46,1.113,0.000,3.252
1993/10/11,0,,,18.46,1.091,0.000,3.252
1993/10/12,0,,,18.46,1.069,0.000,3.252
1993/10/13,0,,,18.46,1.048,0.000,3.252
1993/10/14,0,,,18.46,1.033,1.299,3.252
1993/10/15,1.299,,,18.46,1.013,0.000,3.252
1993/10/16,0,,,18.46,0.992,0.000,3.252
1993/10/17,0,,,18.46,1.103,16.400,3.252
1993/10/18,16.4,,,18.46,1.069,9.900,3.252
1993/10/19,9.9,,,18.46,1.048,0.000,3.252
1993/10/20,0,,,18.46,1.027,0.000,3.252
1993/10/21,0,,,18.46,1.041,6.900,3.252
1993/10/22,6.9,,,18.46,1.041,4.000,3.252
1993/10/23,4,,,18.46,1.023,0.400,3.252
1993/10/24,0.4,,,18.46,1.016,2.800,3.252
1993/10/25,2.8,,,18.46,0.996,0.000,3.252
1993/10/26,0,,,18.46,1.016,9.000,3.252
1993/10/27,9,,,18.46,0.997,0.384,3.252
1993/10/28,0.384,,,18.46,1.021,9.539,3.252
1993/10/29,9.539,,,18.46,1.031,5.769,3.252
1993/10/30,5.769,,,18.46,3.505,21.230,3.252
1993/10/31,21.23,,,18.46,2.503,13.070,3.252
1993/11/1,13.07,,,18.46,1.095,0.000,3.252
1993/11/2,0,,,18.46,1.133,8.400,3.252
1993/11/3,8.4,,,18.46,1.128,2.500,3.252
1993/11/4,2.5,,,18.46,1.106,0.000,3.252
1993/11/5,0,,,18.46,1.123,6.100,3.252
1993/11/6,6.1,,,18.46,1.101,0.000,3.252
1993/11/7,0,,,18.46,1.079,0.000,3.252
1993/11/8,0,,,18.46,1.103,8.200,3.252
1993/11/9,8.2,,,18.46,1.140,10.000,3.252
1993/11/10,10,,,18.46,2.842,15.200,3.252
1993/11/11,15.2,,,18.46,1.158,0.000,3.252
1993/11/12,0,,,18.46,3.116,15.100,3.252
1993/11/13,15.1,,,18.46,4.466,16.900,3.252
1993/11/14,16.9,,,18.46,4.596,15.500,3.252
1993/11/15,15.5,,,18.46,1.269,1.700,3.252
1993/11/16,1.7,,,18.46,3.692,13.300,3.252
1993/11/17,13.3,,,18.46,1.282,0.000,3.252
1993/11/18,0,,,18.46,1.256,0.000,3.252
1993/11/19,0,,,18.46,1.256,3.300,3.252
1993/11/20,3.3,,,18.46,1.366,9.000,3.252
1993/11/21,9,,,18.46,1.269,0.000,3.252
1993/11/22,0,,,18.46,1.262,2.600,3.252
1993/11/23,2.6,,,18.46,7.085,26.900,3.252
1993/11/24,26.9,,,18.46,11.778,31.500,3.252
1993/11/25,31.5,,,18.46,1.330,1.700,3.252
1993/11/26,1.7,,,18.46,1.304,0.000,3.252
1993/11/27,0,,,18.46,1.315,4.200,3.252
1993/11/28,4.2,,,18.46,4.567,14.900,3.252
1993/11/29,14.9,,,18.46,1.329,0.300,3.252
1993/11/30,0.3,,,18.46,1.363,7.200,3.252
1993/12/1,7.2,,,18.46,1.379,5.100,3.252
1993/12/2,5.1,,,18.46,1.375,3.000,3.252
1993/12/3,3,,,18.46,1.370,2.800,3.252
1993/12/4,2.8,,,18.46,1.372,4.000,3.252
1993/12/5,4,,,18.46,1.345,0.000,3.252
1993/12/6,0,,,18.46,1.318,0.000,3.252
1993/12/7,0,,,18.46,1.291,0.000,3.252
1993/12/8,0,,,18.46,1.281,2.700,3.252
1993/12/9,2.7,,,18.46,1.255,0.000,3.252
1993/12/10,0,,,18.46,1.268,7.400,3.252
1993/12/11,7.4,,,18.46,1.243,0.000,3.252
1993/12/12,0,,,18.46,1.218,0.000,3.252
1993/12/13,0,,,18.46,1.194,0.000,3.252
1993/12/14,0,,,18.46,1.215,10.400,3.252
1993/12/15,10.4,,,18.46,1.211,4.200,3.252
1993/12/16,4.2,,,18.46,1.243,11.200,3.252
1993/12/17,11.2,,,18.46,1.252,6.000,3.252
1993/12/18,6,,,18.46,1.236,1.600,3.252
1993/12/19,1.6,,,18.46,1.212,0.000,3.252
1993/12/20,0,,,18.46,1.187,0.000,3.252
1993/12/21,0,,,18.46,1.164,0.000,3.252
1993/12/22,0,,,18.46,1.140,0.000,3.252
1993/12/23,0,,,18.46,1.118,0.000,3.252
1993/12/24,0,,,18.46,1.095,0.000,3.252
1993/12/25,0,,,18.46,1.073,0.000,3.252
1993/12/26,0,,,18.46,1.052,0.000,3.252
1993/12/27,0,,,18.46,1.037,2.100,3.252
1993/12/28,2.1,,,18.46,1.062,16.500,3.252
1993/12/29,16.5,,,18.46,1.041,0.000,3.252
1993/12/30,0,,,18.46,1.020,0.000,3.252
1993/12/31,0,,,18.46,0.999,0.000,3.252
1994/01/1,0,,,18.46,0.979,0.000,3.252
1994/01/2,0,,,18.46,1.155,22.500,3.252
1994/01/3,22.5,,,18.46,1.008,0.900,3.252
1994/01/4,0.9,,,18.46,0.988,0.000,3.252
1994/01/5,0,,,18.46,0.968,0.000,3.252
1994/01/6,0,,,18.46,5.409,37.500,3.252
1994/01/7,37.5,,,18.46,3.015,12.900,3.252
1994/01/8,12.9,,,18.46,1.036,0.000,3.252
1994/01/9,0,,,18.46,1.016,0.000,3.252
1994/01/10,0,,,18.46,1.008,1.700,3.252
1994/01/11,1.7,,,18.46,0.988,0.000,3.252
1994/01/12,0,,,18.46,0.968,0.000,3.252
1994/01/13,0,,,18.46,1.026,10.900,3.252
1994/01/14,10.9,,,18.46,6.187,25.700,3.252
1994/01/15,25.7,,,18.46,1.036,0.000,3.252
1994/01/16,0,,,18.46,1.025,1.300,3.252
1994/01/17,1.3,,,18.46,1.005,0.000,3.252
1994/01/18,0,,,18.46,0.985,0.000,3.252
1994/01/19,0,,,18.46,0.965,0.000,3.252
1994/01/20,0,,,18.46,0.946,0.000,3.252
1994/01/21,0,,,18.46,0.927,0.000,3.252
1994/01/22,0,,,18.46,0.908,0.000,3.252
1994/01/23,0,,,18.46,0.890,0.000,3.252
1994/01/24,0,,,18.46,0.872,0.000,3.252
1994/01/25,0,,,18.46,0.855,0.000,3.252
1994/01/26,0,,,18.46,0.846,2.300,3.252
1994/01/27,2.3,,,18.46,0.829,0.000,3.252
1994/01/28,0,,,18.46,0.836,7.300,3.252
1994/01/29,7.3,,,18.46,0.832,3.300,3.252
1994/01/30,3.3,,,18.46,0.821,1.600,3.252
1994/01/31,1.6,,,18.46,0.829,7.000,3.252
1994/02/1,7,,,18.46,0.830,4.400,3.252
1994/02/2,4.4,,,18.46,0.813,0.000,3.252
1994/02/3,0,,,18.46,0.797,0.000,3.252
1994/02/4,0,,,18.46,0.817,10.700,3.252
1994/02/5,10.7,,,18.46,0.801,0.000,3.252
1994/02/6,0,,,18.46,0.785,0.000,3.252
1994/02/7,0,,,18.46,0.769,0.000,3.252
1994/02/8,0,,,18.46,0.754,0.000,3.252
1994/02/9,0,,,18.46,0.739,0.000,3.252
1994/02/10,0,,,18.46,0.724,0.000,3.252
1994/02/11,0,,,18.46,0.710,0.000,3.252
1994/02/12,0,,,18.46,0.695,0.000,3.252
1994/02/13,0,,,18.46,0.681,0.000,3.252
1994/02/14,0,,,18.46,0.679,6.000,3.252
1994/02/15,6,,,18.46,0.665,0.000,3.252
1994/02/16,0,,,18.46,0.653,0.600,3.252
1994/02/17,0.6,,,18.46,0.640,0.000,3.252
1994/02/18,0,,,18.46,0.627,0.000,3.252
1994/02/19,0,,,18.46,0.617,1.700,3.252
1994/02/20,1.7,,,18.46,0.620,10.300,3.252
1994/02/21,10.3,,,18.46,0.613,2.300,3.252
1994/02/22,2.3,,,18.46,1.770,39.690,3.252
1994/02/23,39.69,,,18.46,0.663,1.700,3.252
1994/02/24,1.7,,,18.46,0.662,1.900,3.252
1994/02/25,1.9,,,18.46,6.426,30.100,3.252
1994/02/26,30.1,,,18.46,0.708,1.100,3.252
1994/02/27,1.1,,,18.46,0.694,0.000,3.252
1994/02/28,0,,,18.46,0.680,0.000,3.252
1994/03/1,0,,,18.46,8.761,32.690,3.252
1994/03/2,32.69,,,18.46,0.731,1.600,3.252
1994/03/3,1.6,,,18.46,0.716,0.000,3.252
1994/03/4,0,,,18.46,0.702,0.000,3.252
1994/03/5,0,,,18.46,0.688,0.000,3.252
1994/03/6,0,,,18.46,6.713,25.900,3.252
1994/03/7,25.9,,,18.46,0.724,0.000,3.252
1994/03/8,0,,,18.46,0.709,0.000,3.252
1994/03/9,0,,,18.46,0.695,0.000,3.252
1994/03/10,0,,,18.46,0.681,0.000,3.252
1994/03/11,0,,,18.46,0.678,1.500,3.252
1994/03/12,1.5,,,18.46,4.046,20.900,3.252
1994/03/13,20.9,,,18.46,0.970,8.799,3.252
1994/03/14,8.799,,,18.46,0.782,2.500,3.252
1994/03/15,2.5,,,18.46,0.767,0.000,3.252
1994/03/16,0,,,18.46,0.812,8.701,3.252
1994/03/17,8.701,,,18.46,0.796,0.000,3.252
1994/03/18,0,,,18.46,0.793,1.900,3.252
1994/03/19,1.9,,,18.46,0.777,0.000,3.252
1994/03/20,0,,,18.46,0.777,2.700,3.252
1994/03/21,2.7,,,18.46,0.768,1.100,3.252
1994/03/22,1.1,,,18.46,0.764,2.100,3.252
1994/03/23,2.1,,,18.46,0.748,0.000,3.252
1994/03/24,0,,,18.46,0.733,0.000,3.252
1994/03/25,0,,,18.46,0.744,5.700,3.252
1994/03/26,5.7,,,18.46,0.729,0.000,3.252
1994/03/27,0,,,18.46,0.714,0.000,3.252
1994/03/28,0,,,18.46,0.714,3.600,3.252
1994/03/29,3.6,,,18.46,0.740,10.200,3.252
1994/03/30,10.2,,,18.46,1.600,17.500,3.252
1994/03/31,17.5,,,18.46,0.779,0.900,3.252
1994/04/1,0.9,,,18.46,4.396,24.000,3.252
1994/04/2,24,,,18.46,0.816,0.600,3.252
1994/04/3,0.6,,,18.46,0.799,0.000,3.252
1994/04/4,0,,,18.46,1.329,11.200,3.252
1994/04/5,11.2,,,18.46,0.831,0.000,3.252
1994/04/6,0,,,18.46,0.814,0.000,3.252
1994/04/7,0,,,18.46,0.798,0.000,3.252
1994/04/8,0,,,18.46,0.782,0.000,3.252
1994/04/9,0,,,18.46,0.808,7.900,3.252
1994/04/10,7.9,,,18.46,2.443,17.200,3.252
1994/04/11,17.2,,,18.46,9.100,33.400,3.252
1994/04/12,33.4,,,18.46,0.940,5.800,3.252
1994/04/13,5.8,,,18.46,0.926,0.600,3.252
1994/04/14,0.6,,,18.46,0.908,0.000,3.252
1994/04/15,0,,,18.46,0.890,0.000,3.252
1994/04/16,0,,,18.46,3.462,15.600,3.252
1994/04/17,15.6,,,18.46,0.948,3.699,3.252
1994/04/18,3.699,,,18.46,14.387,42.500,3.252
1994/04/19,42.5,,,18.46,0.973,0.000,3.252
1994/04/20,0,,,18.46,5.343,15.000,3.252
1994/04/21,15,,,18.46,0.998,0.000,3.252
1994/04/22,0,,,18.46,0.978,0.000,3.252
1994/04/23,0,,,18.46,5.666,17.900,3.252
1994/04/24,17.9,,,18.46,1.045,4.557,3.252
1994/04/25,4.557,,,18.46,1.062,4.253,3.252
1994/04/26,4.253,,,18.46,1.041,0.000,3.252
1994/04/27,0,,,18.46,11.011,32.730,3.252
1994/04/28,32.73,,,18.46,3.309,10.780,3.252
1994/04/29,10.78,,,18.46,1.105,0.090,3.252
1994/04/30,0.09,,,18.46,1.086,0.295,3.252
1994/05/1,0.295,,,18.46,1.071,0.747,3.252
1994/05/2,0.747,,,18.46,1.064,1.858,3.252
1994/05/3,1.858,,,18.46,1.044,0.081,3.252
1994/05/4,0.081,,,18.46,1.023,0.000,3.252
1994/05/5,0,,,18.46,1.002,0.000,3.252
1994/05/6,0,,,18.46,0.987,0.811,3.252
1994/05/7,0.811,,,18.46,0.967,0.000,3.252
1994/05/8,0,,,18.46,0.948,0.000,3.252
1994/05/9,0,,,18.46,0.929,0.000,3.252
1994/05/10,0,,,18.46,0.911,0.000,3.252
1994/05/11,0,,,18.46,0.892,0.000,3.252
1994/05/12,0,,,18.46,0.892,4.700,3.252
1994/05/13,4.7,,,18.46,0.875,0.000,3.252
1994/05/14,0,,,18.46,0.857,0.000,3.252
1994/05/15,0,,,18.46,0.852,3.597,3.252
1994/05/16,3.597,,,18.46,0.897,18.350,3.252
1994/05/17,18.35,,,18.46,0.888,1.648,3.252
1994/05/18,1.648,,,18.46,0.870,0.000,3.252
1994/05/19,0,,,18.46,0.852,0.000,3.252
1994/05/20,0,,,18.46,0.835,0.000,3.252
1994/05/21,0,,,18.46,0.819,0.000,3.252
1994/05/22,0,,,18.46,0.826,7.000,3.252
1994/05/23,7,,,18.46,0.847,9.899,3.252
1994/05/24,9.899,,,18.46,0.889,13.000,3.252
1994/05/25,13,,,18.46,0.884,2.400,3.252
1994/05/26,2.4,,,18.46,0.883,3.200,3.252
1994/05/27,3.2,,,18.46,0.865,0.000,3.252
1994/05/28,0,,,18.46,0.870,4.600,3.252
1994/05/29,4.6,,,18.46,3.625,24.700,3.252
1994/05/30,24.7,,,18.46,0.898,0.000,3.252
1994/05/31,0,,,18.46,0.880,0.000,3.252
1994/06/1,0,,,18.46,0.863,0.000,3.252
1994/06/2,0,,,18.46,1.039,12.000,3.252
1994/06/3,12,,,18.46,0.903,1.800,3.252
1994/06/4,1.8,,,18.46,0.885,0.000,3.252
1994/06/5,0,,,18.46,0.867,0.000,3.252
1994/06/6,0,,,18.46,0.850,0.000,3.252
1994/06/7,0,,,18.46,0.833,0.000,3.252
1994/06/8,0,,,18.46,0.816,0.000,3.252
1994/06/9,0,,,18.46,0.800,0.000,3.252
1994/06/10,0,,,18.46,0.784,0.000,3.252
1994/06/11,0,,,18.46,0.813,13.100,3.252
1994/06/12,13.1,,,18.46,0.797,0.000,3.252
1994/06/13,0,,,18.46,0.787,1.700,3.252
1994/06/14,1.7,,,18.46,0.772,0.000,3.252
1994/06/15,0,,,18.46,0.756,0.000,3.252
1994/06/16,0,,,18.46,0.741,0.000,3.252
1994/06/17,0,,,18.46,0.726,0.000,3.252
1994/06/18,0,,,18.46,0.712,0.000,3.252
1994/06/19,0,,,18.46,0.713,6.300,3.252
1994/06/20,6.3,,,18.46,0.754,19.200,3.252
1994/06/21,19.2,,,18.46,0.739,0.000,3.252
1994/06/22,0,,,18.46,0.724,0.000,3.252
1994/06/23,0,,,18.46,0.710,0.000,3.252
1994/06/24,0,,,18.46,0.711,4.300,3.252
1994/06/25,4.3,,,18.46,0.697,0.000,3.252
1994/06/26,0,,,18.46,0.683,0.000,3.252
1994/06/27,0,,,18.46,0.669,0.000,3.252
1994/06/28,0,,,18.46,0.656,0.000,3.252
1994/06/29,0,,,18.46,0.680,14.500,3.252
1994/06/30,14.5,,,18.46,0.673,1.600,3.252
1994/07/1,1.6,,,18.46,0.659,0.000,3.252
1994/07/2,0,,,18.46,0.646,0.000,3.252
1994/07/3,0,,,18.46,0.663,9.700,3.252
1994/07/4,9.7,,,18.46,0.650,0.000,3.252
1994/07/5,0,,,18.46,3.629,36.000,3.252
1994/07/6,36,,,18.46,0.687,0.000,3.252
1994/07/7,0,,,18.46,0.673,0.000,3.252
1994/07/8,0,,,18.46,0.660,0.000,3.252
1994/07/9,0,,,18.46,0.647,0.000,3.252
1994/07/10,0,,,18.46,0.634,0.000,3.252
1994/07/11,0,,,18.46,0.621,0.000,3.252
1994/07/12,0,,,18.46,0.608,0.000,3.252
1994/07/13,0,,,18.46,0.596,0.000,3.252
1994/07/14,0,,,18.46,0.584,0.000,3.252
1994/07/15,0,,,18.46,0.573,0.000,3.252
1994/07/16,0,,,18.46,0.561,0.000,3.252
1994/07/17,0,,,18.46,0.550,0.000,3.252
1994/07/18,0,,,18.46,0.539,0.000,3.252
1994/07/19,0,,,18.46,0.535,2.740,3.252
1994/07/20,2.74,,,18.46,0.567,17.030,3.252
1994/07/21,17.03,,,18.46,0.577,5.210,3.252
1994/07/22,5.21,,,18.46,0.565,0.000,3.252
1994/07/23,0,,,18.46,0.554,0.000,3.252
1994/07/24,0,,,18.46,0.551,2.400,3.252
1994/07/25,2.4,,,18.46,0.540,0.000,3.252
1994/07/26,0,,,18.46,0.529,0.000,3.252
1994/07/27,0,,,18.46,0.519,0.000,3.252
1994/07/28,0,,,18.46,0.509,0.000,3.252
1994/07/29,0,,,18.46,0.498,0.000,3.252
1994/07/30,0,,,18.46,0.488,0.000,3.252
1994/07/31,0,,,18.46,0.479,0.000,3.252
1994/08/1,0,,,18.46,0.469,0.000,3.252
1994/08/2,0,,,18.46,0.460,0.000,3.252
1994/08/3,0,,,18.46,0.450,0.000,3.252
1994/08/4,0,,,18.46,0.446,3.100,3.252
1994/08/5,3.1,,,18.46,0.437,0.000,3.252
1994/08/6,0,,,18.46,0.440,9.400,3.252
1994/08/7,9.4,,,18.46,0.431,0.000,3.252
1994/08/8,0,,,18.46,0.423,0.000,3.252
1994/08/9,0,,,18.46,0.465,33.000,3.252
1994/08/10,33,,,18.46,0.469,2.800,3.252
1994/08/11,2.8,,,18.46,0.512,11.000,3.252
1994/08/12,11,,,18.46,0.502,0.000,3.252
1994/08/13,0,,,18.46,0.537,9.100,3.252
1994/08/14,9.1,,,18.46,0.530,0.667,3.252
1994/08/15,0.667,,,18.46,0.523,0.667,3.252
1994/08/16,0.667,,,18.46,0.516,0.666,3.252
1994/08/17,0.666,,,18.46,0.513,1.600,3.252
1994/08/18,1.6,,,18.46,0.547,10.400,3.252
1994/08/19,10.4,,,18.46,0.536,0.000,3.252
1994/08/20,0,,,18.46,0.525,0.000,3.252
1994/08/21,0,,,18.46,0.515,0.000,3.252
1994/08/22,0,,,18.46,0.505,0.000,3.252
1994/08/23,0,,,18.46,0.534,11.000,3.252
1994/08/24,11,,,18.46,0.523,0.000,3.252
1994/08/25,0,,,18.46,0.513,0.000,3.252
1994/08/26,0,,,18.46,0.503,0.000,3.252
1994/08/27,0,,,18.46,0.493,0.000,3.252
1994/08/28,0,,,18.46,0.487,1.300,3.252
1994/08/29,1.3,,,18.46,1.382,27.300,3.252
1994/08/30,27.3,,,18.46,0.531,0.000,3.252
1994/08/31,0,,,18.46,0.524,0.700,3.252
1994/09/1,0.7,,,18.46,0.572,12.000,3.252
1994/09/2,12,,,18.46,0.561,0.000,3.252
1994/09/3,0,,,18.46,0.550,0.000,3.252
1994/09/4,0,,,18.46,0.539,0.000,3.252
1994/09/5,0,,,18.46,0.528,0.000,3.252
1994/09/6,0,,,18.46,0.517,0.000,3.252
1994/09/7,0,,,18.46,0.507,0.000,3.252
1994/09/8,0,,,18.46,0.497,0.000,3.252
1994/09/9,0,,,18.46,0.487,0.000,3.252
1994/09/10,0,,,18.46,0.489,3.900,3.252
1994/09/11,3.9,,,18.46,0.479,0.000,3.252
1994/09/12,0,,,18.46,0.469,0.000,3.252
1994/09/13,0,,,18.46,0.460,0.000,3.252
1994/09/14,0,,,18.46,0.451,0.000,3.252
1994/09/15,0,,,18.46,0.442,0.000,3.252
1994/09/16,0,,,18.46,0.433,0.000,3.252
1994/09/17,0,,,18.46,0.424,0.000,3.252
1994/09/18,0,,,18.46,0.416,0.000,3.252
1994/09/19,0,,,18.46,0.436,20.000,3.252
1994/09/20,20,,,18.46,0.427,0.000,3.252
1994/09/21,0,,,18.46,0.426,2.600,3.252
1994/09/22,2.6,,,18.46,0.427,3.300,3.252
1994/09/23,3.3,,,18.46,0.467,17.000,3.252
1994/09/24,17,,,18.46,0.516,13.500,3.252
1994/09/25,13.5,,,18.46,0.538,6.100,3.252
1994/09/26,6.1,,,18.46,4.943,27.500,3.252
1994/09/27,27.5,,,18.46,0.580,0.000,3.252
1994/09/28,0,,,18.46,3.169,15.700,3.252
1994/09/29,15.7,,,18.46,0.673,6.500,3.252
1994/09/30,6.5,,,18.46,2.789,13.200,3.252
1994/10/1,13.2,,,18.46,0.762,6.200,3.252
1994/10/2,6.2,,,18.46,0.746,0.000,3.252
1994/10/3,0,,,18.46,12.889,39.800,3.252
1994/10/4,39.8,,,18.46,0.828,4.600,3.252
1994/10/5,4.6,,,18.46,15.199,35.200,3.252
1994/10/6,35.2,,,18.46,1.582,7.000,3.252
