date,Q_sim_m3s,Q_obs_m3s,P_mm
1995-01-20,1.2304350816973624,0.464,0.0
1995-01-21,1.2011621416292346,0.455,0.0
1995-01-22,1.1724232149104816,0.446,0.0
1995-01-23,1.144221833688333,0.437,0.0
1995-01-24,1.1165597742106517,0.428,0.0
1995-01-25,1.0894373056752702,0.42,0.0
1995-01-26,1.0628534042407076,0.411,0.0
1995-01-27,1.0368059372672893,0.403,0.0
1995-01-28,1.0112918221053269,0.395,0.0
1995-01-29,0.9863071631071256,0.387,0.0
1995-01-30,0.9618473699953448,0.379,0.0
1995-01-31,0.9379072602572722,0.372,0.0
1995-02-01,0.9144811478407402,0.364,0.0
1995-02-02,0.8915629200923464,0.357,0.0
1995-02-03,0.8691461045935274,0.35,0.0
1995-02-04,0.8472239273074218,0.343,0.0
1995-02-05,0.8257893632429518,0.336,0.0
1995-02-06,0.8048351806667785,0.329,0.0
1995-02-07,0.7843539797441157,0.323,0.0
1995-02-08,0.7643382263619481,0.316,0.0
1995-02-09,0.7447802817796423,0.31,0.0
1995-02-10,0.725672428659446,0.304,0.0
1995-02-11,0.7070068939505629,0.298,0.0
1995-02-12,0.6887758690332902,0.292,0.0
1995-02-13,0.6709715274724088,0.286,0.0
1995-02-14,0.6535860406801335,0.28,0.0
1995-02-15,0.6366115917472074,0.275,0.0
1995-02-16,0.6200403876650981,0.269,0.0
1995-02-17,0.6038646701318189,0.264,0.0
1995-02-18,0.5880767251078732,0.258,0.0
1995-02-19,7.726311559561939,0.253,26.4
1995-02-20,7.633998361017246,0.262,17.2
1995-02-21,2.2567976500836275,0.257,0.0
1995-02-22,0.869645163739782,0.252,0.0
1995-02-23,0.7183627584960821,0.247,0.0
1995-02-24,0.710647925889745,0.242,0.0
1995-02-25,0.7164634265035907,0.237,0.0
1995-02-26,0.7208194255594231,0.232,0.0
1995-02-27,0.7224082033972671,0.228,0.0
1995-02-28,0.7214871615540562,0.223,0.0
1995-03-01,0.7184396070220209,0.219,0.0
1995-03-02,0.7136116601752086,0.214,0.0
1995-03-03,0.7073005022349899,0.21,0.0
1995-03-04,0.6997595723355187,0.206,0.0
1995-03-05,0.6912048065501384,0.202,0.0
1995-03-06,0.7362468774919892,0.199,2.1
1995-03-07,5.955149358672903,0.206,21.4
1995-03-08,8.664909228455038,0.244,22.0
1995-03-09,2.644699741383999,0.239,0.0
1995-03-10,21.14712652668203,7.342,57.3
1995-03-11,5.6614440320654085,0.293,0.0
1995-03-12,1.6720325672372351,0.287,0.0
1995-03-13,1.1211615441595892,0.281,0.0
1995-03-14,1.0919937976823755,0.275,0.0
1995-03-15,1.1167784306549153,0.27,0.0
1995-03-16,1.140812160555485,0.264,0.0
1995-03-17,1.1586313687991885,0.259,0.0
1995-03-18,1.170505697995936,0.254,0.0
1995-03-19,7.40438815312483,4.922,26.2
1995-03-20,13.106687588035456,9.815,31.3
1995-03-21,5.939140530317791,0.427,6.331
1995-03-22,2.5070908271754835,0.434,1.65
1995-03-23,1.7315026735740189,0.453,3.019
1995-03-24,1.483069227322383,0.444,0.0
1995-03-25,1.473048051104736,0.435,0.0
1995-03-26,1.484890456564047,0.426,0.0
1995-03-27,1.4936898661967506,0.418,0.0
1995-03-28,1.497325141986548,0.409,0.0
1995-03-29,1.4962765387191148,0.401,0.0
1995-03-30,1.4912289347531795,0.393,0.0
1995-03-31,1.4828007705375466,0.385,0.0
1995-04-01,1.4715250071167656,0.377,0.0
1995-04-02,1.4578582460662757,0.37,0.0
1995-04-03,2.0387204635828735,0.39,7.022
1995-04-04,2.3548513608235417,0.41,6.437
1995-04-05,1.5348204993171868,0.402,0.001
1995-04-06,1.832651178461264,0.42,6.067
1995-04-07,3.299072126106873,0.461,10.89
1995-04-08,1.6729874161223952,0.451,0.0
1995-04-09,1.425403841776481,0.442,0.0
1995-04-10,3.2493547387590946,0.488,12.32
1995-04-11,5.169905422461543,1.151,14.4
1995-04-12,3.671524234690354,0.573,6.474
1995-04-13,8.357595669413394,5.022,23.72
1995-04-14,5.5744341270633395,1.17,9.096
1995-04-15,3.6556716053739486,0.715,6.147
1995-04-16,1.9610574681951878,0.71,1.136
1995-04-17,1.864092572136443,0.73,4.473
1995-04-18,2.736476215127421,0.777,8.411
1995-04-19,4.058854930305075,1.876,11.28
1995-04-20,5.647701173182662,3.348,14.37
1995-04-21,2.508663534704744,0.857,0.027
1995-04-22,6.641025277992863,5.926,20.94
1995-04-23,2.8700200242321894,0.886,0.0
1995-04-24,1.8826745267441827,0.868,0.0
1995-04-25,7.067187062666234,6.802,23.5
1995-04-26,3.060729666613608,0.897,0.0
1995-04-27,9.915962664573861,10.017,29.09
1995-04-28,3.8793440692579115,0.925,0.0
1995-04-29,9.086527197173584,9.639,25.6
1995-04-30,3.721107313244561,0.951,0.0
1995-05-01,2.230009861851677,0.932,0.0
1995-05-02,2.0709346765667154,0.913,0.0
1995-05-03,2.9121771319503345,1.124,8.2
1995-05-04,2.439332715192473,0.965,3.0
1995-05-05,4.911226473501435,3.554,14.6
1995-05-06,2.6398509594668313,0.99,0.0
1995-05-07,2.517480613701272,1.009,4.9
1995-05-08,2.1572277578727004,0.988,0.0
1995-05-09,2.10741257563593,0.969,0.0
1995-05-10,2.0904888644344366,0.949,0.0
1995-05-11,3.197648946506531,0.988,9.392
1995-05-12,8.02804257131143,5.114,22.34
1995-05-13,11.46070715959376,8.098,25.26
1995-05-14,12.79631590643655,10.047,25.7
1995-05-15,11.791409720959178,9.265,22.0
1995-05-16,6.221959663911873,1.372,6.4
1995-05-17,3.021303781406698,1.178,0.0
1995-05-18,2.4702758964097127,1.155,0.0
1995-05-19,2.4247662006296498,1.132,0.0
1995-05-20,2.430455817686926,1.109,0.0
1995-05-21,2.434405566321279,1.087,0.0
1995-05-22,6.099502504716025,4.479,18.52
1995-05-23,9.559795945028517,6.805,21.68
1995-05-24,4.257653085679969,1.151,0.333
1995-05-25,4.156178383011515,1.538,8.29
1995-05-26,7.178848443785455,5.628,17.79
1995-05-27,4.115684285215115,1.23,2.38
1995-05-28,8.267789289677822,7.452,21.6
1995-05-29,3.9599494441704364,1.244,0.0
1995-05-30,5.791546070689017,4.484,14.4
1995-05-31,14.971414887764965,14.705,36.0
1995-06-01,6.534065952245177,1.327,2.9
1995-06-02,6.428875554934347,4.581,12.6
1995-06-03,9.427999297049789,8.64,20.7
1995-06-04,4.450894543707198,1.374,0.0
1995-06-05,3.1206781059018813,1.347,0.0
1995-06-06,7.764953861556366,8.131,22.0
1995-06-07,4.112755508230186,1.357,0.0
1995-06-08,3.145966206147121,1.329,0.0
1995-06-09,3.0323255988175855,1.328,2.9
1995-06-10,3.012837920538778,1.301,0.0
1995-06-11,2.997924380197052,1.275,0.0
1995-06-12,2.977928944421544,1.25,0.0
1995-06-13,2.9526047913458786,1.225,0.0
1995-06-14,3.094978870686958,1.228,4.7
1995-06-15,3.316566762047867,1.236,5.3
1995-06-16,5.538596115343222,2.2,13.7
1995-06-17,3.33785367455839,1.25,0.0
1995-06-18,2.877154601248219,1.225,0.0
1995-06-19,2.7928633187782363,1.2,0.0
1995-06-20,2.750902058225912,1.176,0.0
1995-06-21,4.8145952084576225,1.332,13.2
1995-06-22,3.02431896978612,1.193,0.0
1995-06-23,2.8022687659736567,1.19,3.8
1995-06-24,2.638832983962515,1.166,0.0
1995-06-25,2.5855461897484324,1.154,2.107
1995-06-26,2.543826581804655,1.132,0.369
1995-06-27,2.5022126017359603,1.111,0.369
1995-06-28,5.182470779837127,1.153,15.39
1995-06-29,3.3671867337299597,1.142,2.251
1995-06-30,2.523292490724201,1.127,1.51
1995-07-01,2.3899838613724285,1.105,0.0
1995-07-02,2.3421597684306485,1.083,0.0
1995-07-03,2.30317154301946,1.074,3.1
1995-07-04,3.09101433352108,1.086,8.1
1995-07-05,2.4198250816381863,1.074,1.9
1995-07-06,2.2200568523444293,1.052,0.0
1995-07-07,2.163138725836137,1.031,0.0
1995-07-08,2.445124937633637,1.031,5.6
1995-07-09,2.1258599090586983,1.011,0.0
1995-07-10,2.05437808229648,0.991,0.0
1995-07-11,2.012043365831858,0.971,0.0
1995-07-12,4.410872146909476,0.996,14.4
1995-07-13,2.3850342598336787,0.976,0.0
1995-07-14,1.989948999514946,0.967,2.8
1995-07-15,1.902873595497259,0.948,0.0
1995-07-16,1.8640906735850378,0.929,0.0
1995-07-17,2.861741548550779,0.94,9.0
1995-07-18,1.9296960108966603,0.921,0.0
1995-07-19,5.05327004218068,0.964,17.2
1995-07-20,9.130589509602716,3.534,22.9
1995-07-21,3.9138592252202953,0.999,1.5
1995-07-22,18.497187931475608,13.928,48.8
1995-07-23,7.42609986152304,1.08,5.26
1995-07-24,4.416143005340861,1.27,6.47
1995-07-25,3.7782782784601143,1.535,7.19
1995-07-26,3.3416207033887937,1.2,6.02
1995-07-27,4.09864042563201,2.55,9.71
1995-07-28,2.414587956190678,1.218,0.26
1995-07-29,4.093546745009326,3.308,12.2
1995-07-30,2.4484394896140667,1.234,0.19
1995-07-31,2.4060038026451998,1.248,4.633
1995-08-01,3.5771704349117357,1.927,9.631
1995-08-02,2.437861711063192,1.271,1.205
1995-08-03,2.246030394769601,1.272,3.394
1995-08-04,3.3122471239741036,1.487,9.185
1995-08-05,3.273158162985012,1.331,6.09
1995-08-06,2.261389287005758,1.305,0.068
1995-08-07,2.1276447382299573,1.279,0.0
1995-08-08,8.57747584638779,6.85,26.92
1995-08-09,10.474369284454749,7.499,21.92
1995-08-10,7.1107868264257785,3.226,10.66
1995-08-11,10.9102303533562,10.174,25.37
1995-08-12,4.994456577942705,1.427,2.572
1995-08-13,3.467680895230279,1.443,4.6
1995-08-14,3.9758756000008555,2.295,8.701
1995-08-15,6.817375042095551,6.115,17.09
1995-08-16,3.390456907008273,1.483,0.0
1995-08-17,2.8259728793684085,1.488,3.9
1995-08-18,2.9111839366825047,1.502,5.1
1995-08-19,7.459773412111109,7.077,21.1
1995-08-20,5.205626278664468,1.565,6.4
1995-08-21,8.26126615832079,7.289,19.8
1995-08-22,4.445324143503701,1.59,2.5
1995-08-23,2.791778943959242,1.558,0.0
1995-08-24,2.5994442014785912,1.527,0.0
1995-08-25,3.747887794732409,2.136,9.6
1995-08-26,3.6996289672535267,1.578,6.0
1995-08-27,2.7088234108829425,1.547,0.0
1995-08-28,2.579351127971511,1.516,0.0
1995-08-29,2.5480448660677406,1.485,0.0
1995-08-30,2.5243806425982505,1.456,0.0
1995-08-31,2.498208261742816,1.427,0.0
1995-09-01,2.4688960537247304,1.398,0.0
1995-09-02,2.436866744491363,1.37,0.0
1995-09-03,2.402597028397572,1.343,0.0
1995-09-04,2.3665084202320528,1.316,0.0
1995-09-05,4.082099224625788,1.337,11.9
1995-09-06,2.5459344949569855,1.31,0.0
1995-09-07,2.3023807119484823,1.284,0.0
1995-09-08,5.811176713872913,1.826,18.2
1995-09-09,4.247671740990027,1.327,5.6
1995-09-10,3.1809616765190714,1.325,4.196
1995-09-11,6.028763509256628,2.871,16.63
1995-09-12,4.266736201084961,1.373,5.499
1995-09-13,8.292385144227085,5.578,21.65
1995-09-14,5.159416572478805,1.431,5.95
1995-09-15,6.560800021694535,4.416,15.23
1995-09-16,4.059746612932618,1.471,3.911
1995-09-17,2.5434003271986483,1.447,0.655
1995-09-18,2.3384831705849343,1.423,0.638
1995-09-19,2.572890369245413,1.433,5.26
1995-09-20,2.331191005393296,1.405,0.0
1995-09-21,2.2891804240992757,1.377,0.0
1995-09-22,3.4466902223742157,1.409,9.626
1995-09-23,2.5182751791241262,1.391,1.554
1995-09-24,2.2677298999540145,1.364,0.252
1995-09-25,2.3816478276149073,1.364,4.654
1995-09-26,2.2085782781862875,1.338,0.138
1995-09-27,2.1627864143719093,1.319,1.446
1995-09-28,2.1303552267439194,1.292,0.0
1995-09-29,2.4128015148401487,1.293,5.556
1995-09-30,2.139762062137022,1.279,2.521
1995-10-01,2.045003229791006,1.257,0.714
1995-10-02,2.419478618268565,1.259,6.106
1995-10-03,2.022946456454219,1.234,0.0
1995-10-04,1.9461751816678203,1.209,0.0
1995-10-05,1.906940662601241,1.185,0.0
1995-10-06,11.54394342924402,4.462,35.46
1995-10-07,4.461592388398251,1.205,0.593
1995-10-08,2.454465714321744,1.195,2.022
1995-10-09,2.058587080560681,1.193,3.235
1995-10-10,2.8416958511371138,1.22,8.099
1995-10-11,6.854181896119324,4.607,19.81
1995-10-12,6.928092475998641,3.677,14.11
1995-10-13,4.310924720046375,1.32,5.56
1995-10-14,3.493943326084172,1.346,6.298
1995-10-15,2.731921448872441,1.352,4.034
1995-10-16,6.322567854159128,5.466,18.63
1995-10-17,3.3110759932936014,1.375,1.628
1995-10-18,2.1708168956672025,1.348,0.0
1995-10-19,4.562363325940048,3.798,14.71
1995-10-20,4.1285105831970315,1.419,7.453
1995-10-21,4.831344281157601,2.777,11.04
1995-10-22,4.673952076521683,2.162,9.213
1995-10-23,2.5152952994244044,1.461,0.0
1995-10-24,3.5457449799135543,2.214,9.961
1995-10-25,3.0542155259137744,1.504,4.711
1995-10-26,2.228150388474556,1.474,0.0
1995-10-27,2.124199716573019,1.463,2.549
1995-10-28,2.5505232943210885,1.478,6.279
1995-10-29,2.1442524286499265,1.45,0.25
1995-10-30,2.080446935625952,1.429,1.192
1995-10-31,3.871106894161921,1.981,12.14
1995-11-01,4.2956967031058575,1.498,9.22
1995-11-02,2.38654858566864,1.468,0.0
1995-11-03,3.105570583436719,1.496,8.602
1995-11-04,2.1522096634281755,1.466,0.0
1995-11-05,2.0227703044795593,1.436,0.0
1995-11-06,1.9889838374134041,1.408,0.0
1995-11-07,1.9642097600607988,1.379,0.0
1995-11-08,1.938512205994321,1.352,0.0
1995-11-09,5.003580162272632,2.045,16.64
1995-11-10,5.616835500931755,1.87,12.26
1995-11-11,2.6519619661904197,1.397,0.0
1995-11-12,1.992718598867643,1.371,0.233
1995-11-13,1.9008846802843298,1.352,1.417
1995-11-14,1.8738805290073852,1.325,0.0
1995-11-15,1.8520910834367486,1.298,0.0
1995-11-16,1.828830256214797,1.272,0.0
1995-11-17,1.8036797333655745,1.247,0.0
1995-11-18,1.77691508718916,1.222,0.0
1995-11-19,1.7488470508142204,1.197,0.0
1995-11-20,1.719749723800515,1.173,0.0
1995-11-21,1.689857966144979,1.15,0.0
1995-11-22,1.6593721826609713,1.127,0.0
1995-11-23,1.6284632357083337,1.104,0.0
1995-11-24,1.5972767302512707,1.082,0.0
1995-11-25,1.5659366768194911,1.061,0.0
1995-11-26,1.5345486146955343,1.039,0.0
1995-11-27,1.5032022746049887,1.019,0.0
1995-11-28,1.4719738494254786,0.998,0.0
1995-11-29,1.4409279313049856,0.978,0.0
1995-11-30,1.4101191648556959,0.959,0.0
1995-12-01,1.3795936586590578,0.939,0.0
1995-12-02,1.3493901909993105,0.921,0.0
1995-12-03,3.974193957763755,0.916,14.4
1995-12-04,3.446560638535938,0.911,7.413
1995-12-05,2.948891146228084,0.909,6.745
1995-12-06,7.366991469733699,0.951,22.04
1995-12-07,2.777445432038113,0.932,0.0
1995-12-08,1.5191579937769668,0.913,0.0
1995-12-09,1.4206660451298994,0.911,3.819
1995-12-10,4.709200936935309,1.264,17.19
1995-12-11,14.766138929195217,8.363,38.22
1995-12-12,5.884571692358964,1.021,4.241
1995-12-13,11.256987361001563,10.762,29.39
1995-12-14,4.395303176172243,1.062,1.771
1995-12-15,6.244414844331187,5.978,16.92
1995-12-16,5.808928069990183,3.756,11.83
1995-12-17,2.6498140668979175,1.127,0.298
1995-12-18,2.612313736658046,1.161,6.152
1995-12-19,2.013441835869728,1.155,1.966
1995-12-20,3.149491963612372,1.99,9.555
1995-12-21,2.0571579006781207,1.172,0.0
1995-12-22,1.9360622454555474,1.158,1.172
1995-12-23,2.1186824797571133,1.171,4.838
1995-12-24,1.9782370496646762,1.168,2.826
1995-12-25,2.3116073373425436,1.185,5.733
1995-12-26,1.9604355340967745,1.161,0.0
1995-12-27,1.907340978402963,1.151,2.003
1995-12-28,4.100045399943125,2.157,13.6
1995-12-29,2.252590405182916,1.168,0.0
1995-12-30,2.725699107830022,1.193,7.496
1995-12-31,2.6677809504884746,1.205,5.331
1996-01-01,2.412348332115732,1.209,4.345
1996-01-02,1.9157889770572205,1.185,0.0
1996-01-03,1.8419164169016657,1.165,0.615
1996-01-04,3.5219956068861245,1.287,11.72
1996-01-05,2.112706565341904,1.186,0.63
1996-01-06,1.8302638717346427,1.162,0.0
1996-01-07,1.7794947545551851,1.139,0.0
1996-01-08,1.908859693348729,1.139,4.583
1996-01-09,1.7515136659312145,1.117,0.0
1996-01-10,1.7115332519332105,1.094,0.0
1996-01-11,1.684357960900856,1.079,1.481
1996-01-12,2.5295931545826753,1.092,8.302
1996-01-13,1.743327882758185,1.073,0.754
1996-01-14,1.627768420823839,1.053,0.379
1996-01-15,14.465443759798829,6.583,43.39
1996-01-16,8.376918228499628,3.088,11.73
1996-01-17,6.400759272168201,3.44,12.22
1996-01-18,2.9965705345714024,1.171,1.573
1996-01-19,1.897469567815623,1.148,0.0
1996-01-20,1.8005288183076806,1.154,3.567
1996-01-21,4.937174013348935,4.405,16.71
1996-01-22,3.0627956142738646,1.197,3.124
1996-01-23,5.94799984053717,4.983,17.21
1996-01-24,3.160615355629794,1.231,2.038
1996-01-25,2.012959729661456,1.206,0.0
1996-01-26,1.8801433082778953,1.182,0.0
1996-01-27,1.8631955723884799,1.159,0.0
1996-01-28,1.855421736792466,1.142,0.944
1996-01-29,1.8448037867405624,1.135,2.629
1996-01-30,1.8305431802706482,1.113,0.0
1996-01-31,1.8130903750975385,1.1,1.649
1996-02-01,1.7929655453152762,1.091,2.496
1996-02-02,1.770629214805044,1.083,2.767
1996-02-03,3.9819932704849883,1.336,13.68
1996-02-04,6.554428057201247,3.032,17.02
1996-02-05,7.836803983898302,4.26,17.57
1996-02-06,3.887187304033386,1.21,3.096
1996-02-07,2.553207570318169,1.212,3.435
1996-02-08,1.9010075742789614,1.198,1.245
1996-02-09,1.8224221624484949,1.174,0.0
1996-02-10,1.819981161932519,1.173,3.44
1996-02-11,1.7986189786647027,1.15,0.07
1996-02-12,1.7836939173738708,1.127,0.0
1996-02-13,1.7667629807251253,1.104,0.0
1996-02-14,1.7472867784989314,1.082,0.0
1996-02-15,1.7256027903488658,1.06,0.0
1996-02-16,3.001806414348834,1.083,10.12
1996-02-17,5.208048456787407,1.501,14.54
1996-02-18,2.5581077477765377,1.107,0.777
1996-02-19,1.832507874798388,1.098,2.283
1996-02-20,15.384376579941883,10.112,45.07
1996-02-21,13.2083431172009,9.91,24.03
1996-02-22,10.076635956313782,7.444,18.01
1996-02-23,3.750905299920695,1.198,0.0
1996-02-24,2.158050085800015,1.174,0.0
1996-02-25,1.993778764788666,1.151,0.0
1996-02-26,1.9912122510499073,1.155,3.193
1996-02-27,2.000170436649996,1.15,2.185
1996-02-28,4.735486956274559,3.947,15.42
1996-02-29,6.883987499952228,4.909,16.41
1996-03-01,7.156924068842874,4.621,14.63
1996-03-02,3.4146398725583302,1.256,1.011
1996-03-03,2.2789098203822937,1.236,0.681
1996-03-04,5.712853871447943,5.469,18.18
1996-03-05,21.853399735886985,21.451,52.32
1996-03-06,8.395831112366535,1.349,5.116
1996-03-07,4.370020999746741,1.37,4.249
1996-03-08,2.9416783751296895,1.369,2.529
1996-03-09,8.630542908637993,10.583,24.82
1996-03-10,4.799063963636683,1.414,3.392
1996-03-11,2.8431432204564273,1.389,0.291
1996-03-12,2.5932365925839393,1.367,0.699
1996-03-13,2.806820431775554,1.384,5.084
1996-03-14,7.78677122532045,7.612,22.25
1996-03-15,10.168760653662893,8.21,21.11
1996-03-16,4.742315023085844,1.441,1.278
1996-03-17,2.93466541630768,1.412,0.0
1996-03-18,2.7263200286010667,1.384,0.0
1996-03-19,2.7013035009104573,1.356,0.0
1996-03-20,3.257328654155049,1.381,6.872
1996-03-21,4.377303501904986,1.877,9.698
1996-03-22,2.8988665913583986,1.389,0.0
1996-03-23,2.693738840024507,1.362,0.0
1996-03-24,2.6505885253517407,1.35,2.316
1996-03-25,2.622961396710796,1.341,2.836
1996-03-26,2.5939766948284544,1.323,1.425
1996-03-27,2.5621654926268005,1.299,0.301
1996-03-28,3.655588516241486,1.324,9.409
1996-03-29,2.636863307267567,1.298,0.015
1996-03-30,2.4852131063977954,1.282,1.925
1996-03-31,2.7713780779615975,1.287,5.674
1996-04-01,4.368439373706077,1.322,11.36
1996-04-02,4.479332382233124,1.347,8.451
1996-04-03,5.827944485847048,2.399,13.25
1996-04-04,6.826096773857827,3.325,14.4
1996-04-05,4.2464431359854,1.425,4.151
1996-04-06,2.746013138187085,1.408,1.465
1996-04-07,7.866463546081491,6.561,23.31
1996-04-08,14.318630436031158,12.176,32.19
1996-04-09,6.746374794333966,1.502,5.103
1996-04-10,22.56276483056032,24.736,53.66
1996-04-11,7.6282110321458845,1.521,1.204
1996-04-12,10.379571578357572,11.848,23.94
1996-04-13,8.014900432108565,5.181,12.13
1996-04-14,6.542762611476519,3.929,10.19
1996-04-15,4.196223006831994,1.619,2.978
1996-04-16,8.716803646118237,9.42,22.16
1996-04-17,6.36017838364924,2.461,7.71
1996-04-18,3.7447475287421925,1.654,0.544
1996-04-19,6.591558041485405,6.255,16.64
1996-04-20,6.5195135056577245,3.658,10.65
1996-04-21,4.22577213910536,1.703,2.138
1996-04-22,3.349913550463382,1.683,1.611
1996-04-23,3.2344409901665103,1.656,0.778
1996-04-24,3.2149670265148647,1.623,0.0
1996-04-25,3.28418828621443,1.621,4.088
1996-04-26,3.7157166949521145,1.633,6.222
1996-04-27,3.4396422305191923,1.625,3.343
1996-04-28,13.20706348704188,10.817,35.52
1996-04-29,25.205320139840193,23.327,51.23
1996-04-30,9.61502768495086,1.708,4.515
1996-05-01,4.435512538840655,1.674,0.0
1996-05-02,3.4756321524851765,1.64,0.0
1996-05-03,3.370189454616126,1.608,0.0
1996-05-04,9.853253674473105,10.718,26.96
1996-05-05,5.384674999281748,1.625,1.74
1996-05-06,11.93312150481,12.326,28.99
1996-05-07,11.349376089204139,8.409,18.83
1996-05-08,5.506741210260564,1.663,0.81
1996-05-09,4.550596428134897,1.682,5.278
1996-05-10,4.914287902514389,2.198,7.771
1996-05-11,20.612420322715696,21.72,49.81
1996-05-12,8.249399497637198,1.73,1.851
1996-05-13,4.966379364384613,1.728,3.021
1996-05-14,6.788720645406764,5.846,14.04
1996-05-15,4.332094692871555,1.723,0.0
1996-05-16,3.8192369889016238,1.689,0.0
1996-05-17,3.7517807465519164,1.655,0.0
1996-05-18,3.9358229683684165,1.663,4.919
1996-05-19,5.500943619189837,2.983,11.11
1996-05-20,3.940440429760885,1.66,0.0
1996-05-21,9.529066738735617,8.136,24.85
1996-05-22,6.378777117702993,1.706,5.277
1996-05-23,4.514922265297999,1.696,2.713
1996-05-24,4.714206393690489,1.722,7.083
1996-05-25,4.608389584515878,1.736,5.755
1996-05-26,5.239733428641015,2.107,8.719
1996-05-27,7.247664145582095,4.56,14.55
1996-05-28,5.397503026475292,1.801,4.857
1996-05-29,9.356553038353407,7.538,21.2
1996-05-30,9.18171415569644,5.638,14.98
1996-05-31,6.428095940957418,1.882,6.548
1996-06-01,6.292116902768786,3.298,9.924
1996-06-02,8.90745148997269,7.106,18.17
1996-06-03,11.261251554800404,9.131,21.43
1996-06-04,13.680354892199661,11.804,25.58
1996-06-05,6.116436994615258,1.946,0.0
1996-06-06,4.043301653976249,1.908,0.0
1996-06-07,3.798776703840096,1.869,0.0
1996-06-08,3.7626722970738378,1.832,0.0
1996-06-09,3.7427619939886503,1.795,0.0
1996-06-10,3.8875722687149468,1.795,4.686
1996-06-11,3.7081645861349912,1.771,1.612
1996-06-12,4.197737793568639,1.782,6.765
1996-06-13,12.828940727769563,9.972,32.44
1996-06-14,7.489700757518815,1.83,5.829
1996-06-15,5.338738292222189,1.839,5.071
1996-06-16,4.086823781518884,1.823,2.354
1996-06-17,4.067914284043118,1.829,5.091
1996-06-18,3.627878909063222,1.793,0.0
1996-06-19,4.256594159503864,1.814,7.571
1996-06-20,5.085222780664163,2.002,8.889
1996-06-21,6.295575204079799,3.221,11.78
1996-06-22,3.971977657152134,1.832,0.0
1996-06-23,4.219567004316906,1.848,6.892
1996-06-24,7.1645853532874275,4.885,16.49
1996-06-25,11.417536259223374,8.766,24.17
1996-06-26,7.333216116271897,2.255,7.452
1996-06-27,6.68299372187365,3.646,10.58
1996-06-28,11.516103569610705,10.529,25.39
1996-06-29,6.7211296415780755,1.991,5.05
1996-06-30,10.453245323038862,9.919,22.89
1996-07-01,9.235085451806677,6.11,14.17
1996-07-02,5.402365975895379,2.027,2.71
1996-07-03,5.0197972094180905,2.225,7.02
1996-07-04,4.2045809214357295,2.041,3.37
